,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Region,Households,Workers_1,Residents,Drivers,Vehicles,White,Male,Lowwage,Medwage,Highwage,W_P_Lowwage,W_P_Medwage,W_P_Highwage,GasPrice,logd1a,logd1c,logd3aao,logd3apo,d4bo25,d5dei_1,logd4d,UPTpercap,B_C_constant,B_C_male,B_C_ld1c,B_C_drvmveh,B_C_ld1a,B_C_ld3apo,B_C_inc1,B_C_gasp,B_N_constant,B_N_inc2,B_N_inc3,B_N_white,B_N_male,B_N_drvmveh,B_N_gasp,B_N_ld1a,B_N_ld1c,B_N_ld3aao,B_N_ld3apo,B_N_d4bo25,B_N_d5dei,B_N_UPTpc,C_R_Households,C_R_Pop,C_R_Workers,C_R_Drivers,C_R_Vehicles,C_R_White,C_R_Male,C_R_Lowwage,C_R_Medwage,C_R_Highwage,C_R_DrmV,NonCom_VMT_Per_Worker,Com_VMT_Per_Worker,VMT_per_worker,VMT_tot_min,VMT_tot_max,VMT_tot_avg,GHG_per_worker,Annual_GHG,SLC_score,Shape__Area,Shape__Length,FIPS,StCtyTract
10,11,481130115002,481130115002,48,113,11500,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,157.8136273,0.0,157.8136273,121.40259,1760,534.0,457.0,0.583,78,0.17067833698,154,0.336980306346,225,0.492341356674,460,144,205,111,0.31304347826087,11,0,11,0,0,0,0,11,0,0,0,0,0,0,5,6,0,0.454545454545455,4.39858820145435,14.4972195403739,0.0906076221273368,0.0,0.0906076221273368,0.0,0.0,0.0,0.0,0.0906076221273368,0.0,0.0,0.0,0.0,0.0,0.0,4.48919582358169,0,0.0240700218818381,0.0,0.0,0.0,0.0,0.16068788183437,0.0219459273658045,0.024432022425271,1.8913347642318e-66,0.0124223602484473,0.0467091295116773,41.8181818181818,1.87451480582891e-18,9.75714824909698,0.0,0.97179279318661,8.78535545591037,37.8694799824806,0.0,0.0,0.0,56.775832057692,0.0,422.45,0.0,0.245427215964524,1.67,6.77254568117,0.000948863636364,326061,238435,55494,25788,0.0002992475062466,0.590979283345115,0.0002808243956029,0.660590898260662,0.0002152637131963,0.0757196188230671,0.0002292302141315,0.0663722280560875,2,1,8,16,8.5,"Dallas-Fort Worth-Arlington, TX Metro Area",381.0,460.0,1486.0,839.52,634.0,23.0,800.0,144.0,205.0,111.0,0.454545454545455,0.545454545454545,0.0,213.0,1.68613747521262,0.0867349924156576,0.0,2.28088692680147,0.0,0.0,2.0,11.0,2.92183,-0.112946,-0.204345,-0.014379,-0.069086,-0.062109,-0.096306,0.004443,2.314012,0.345032,0.232491,0.020546,0.029279,0.050281,-0.000769,-0.099084,-0.099084,-0.039308,-0.297061,-0.636409,-0.33223,0.026103,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,6.97844017967238,36.4621578008038,43.4405979804761,11.4429945577514,82.6363030031542,25.6593272665218,38.7055728006042,10063.4489281571,55.0553217409986,638662.387107849,3902.33650832829,48113,48113011500
11,12,481130115001,481130115001,48,113,11500,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,42.4280584,0.0,42.4280584,42.42806,705,309.0,212.0,0.475,16,0.0754716981132,151,0.712264150943,45,0.212264150943,289,84,132,73,0.290657439446367,5,1,4,0,0,0,1,4,0,0,0,0,0,0,1,3,1,0.2,7.28291607016677,16.6163619076621,0.117846538352213,0.0235693076704426,0.0942772306817705,0.0,0.0,0.0,0.0235693076704426,0.0942772306817705,0.0,0.0,0.0,0.0,0.0,0.0,7.40076260851898,0,0.0235849056603774,0.721928094887362,0.310917507082571,0.721928094887362,0.240642698295787,0.11030362020527,0.0471957827565241,0.0525422509363776,4.434068215440289e-30,0.0140845070422534,0.0340136054421769,57.8,2.14819364707166e-25,21.7089915434564,0.0,0.740936288411211,20.9680552550452,155.92700324934,0.0,0.0,0.0,165.927932257206,45.2530724337836,352.71,0.0480586299617241,0.950628791426436,4.67,70.4439494219,0.00662411347518,336064,245956,55491,25662,0.000308427913609,0.609109528211263,0.0002896824922721,0.681428041070311,0.0002152520760618,0.0757155254281691,0.0002281101967986,0.0660479337821978,2,3,18,17,12.5,"Dallas-Fort Worth-Arlington, TX Metro Area",246.0,289.0,860.0,433.84,,141.0,444.0,84.0,132.0,73.0,0.2,0.6,0.2,213.0,2.1141950887828,0.111404100867823,0.0,3.08958936427396,0.0,0.0,4.0,11.0,2.92183,-0.112946,-0.204345,-0.014379,-0.069086,-0.062109,-0.096306,0.004443,2.314012,0.345032,0.232491,0.020546,0.029279,0.050281,-0.000769,-0.099084,-0.099084,-0.039308,-0.297061,-0.636409,-0.33223,0.026103,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.43345067458788,34.3275317725948,39.7609824471826,11.4429945577514,82.6363030031542,25.6593272665218,35.4270353604397,9211.02919371433,60.2238068327054,171703.731750488,2628.84141445071,48113,48113011500
12,13,481130123012,481130123012,48,113,12301,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,168.0655592,0.0,168.0655592,158.43342,1207,397.0,397.0,0.583,0,0.0,102,0.256926952141,295,0.743073047859,601,148,250,203,0.246256239600666,42,12,0,1,5,24,12,0,1,4,24,0,1,0,17,18,7,0.404761904761905,2.50578444876087,7.61834214018734,0.265095583999891,0.0757415954285403,0.0,0.006311799619045,0.0315589980952251,0.151483190857081,0.0757415954285403,0.0,0.006311799619045,0.0252471984761801,0.151483190857081,0.0,0.006311799619045,0.0,2.77088003276076,0,0.105793450881612,0.73582191971797,0.633802503478184,0.670816492416585,0.519195886751955,0.256648378244914,0.425196583707428,0.471609614480991,0.134592195015378,0.067253803042434,0.130637636080871,14.3095238095238,1.65862135528504e-06,22.6293922408383,0.0,2.69871371733314,19.9306785235052,149.831054737597,0.0,3.80803778624502,11.4241133587351,140.897398091066,41.8884156486953,571.32,0.0,0.0,7.33,27.9129169732,0.00607290803645,302702,244333,226908,85864,0.0002778094241135,0.548641545683577,0.0002877709524643,0.676931473754786,0.0008801863018336,0.309608016504568,0.0007632473672325,0.220993678835423,4,9,18,15,13.1666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",370.0,601.0,1268.0,867.68,914.0,285.0,711.0,148.0,250.0,203.0,0.404761904761905,0.428571428571429,0.166666666666667,213.0,1.25441430393615,0.235147679799157,0.0,3.04121595463789,0.0,0.0,3.0,11.0,1.065774,0.231658,-0.102198,-0.036404,0.056502,-0.214938,-0.331429,0.011217,2.294992,0.352132,0.237974,0.017952,0.029105,0.04594,-0.000742,-0.096894,-0.096894,-0.035932,-0.295546,-0.652046,-0.322808,0.025587,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.38952911850695,18.5971002321197,23.9866293506266,11.4429945577514,82.6363030031542,25.6593272665218,21.3720867514083,5556.74255536616,82.3808795141263,680150.456981659,3419.14695926552,48113,48113012301
13,14,481130123013,481130123013,48,113,12301,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,63.8019613,0.0,63.8019613,63.8019613,1305,402.0,364.0,0.526,85,0.233516483516,84,0.230769230769,195,0.535714285714,386,98,169,119,0.253886010362694,59,0,8,0,23,28,0,8,0,0,28,0,23,0,35,19,5,0.593220338983051,6.30074674522584,20.4539166729346,0.924736462607773,0.0,0.125387994929867,0.0,0.360490485423369,0.438857982254536,0.0,0.125387994929867,0.0,0.0,0.438857982254536,0.0,0.360490485423369,0.0,7.22548320783361,0,0.162087912087912,0.902850608180296,0.616291417839309,0.902850608180296,0.476994785906353,0.391234335733439,0.483450404306095,0.538216996831834,0.345468366399919,0.0865102639296188,0.265168539325843,6.54237288135593,0.0039172207015232,25.9035974432564,1.78161680044946,11.710834358272,12.4111462845349,103.680825247609,0.0,20.0620791887788,20.0620791887788,60.1862375663364,30.0931187831682,264.2,0.0,0.0,8.33,83.5585598213,0.00638314176245,317760,249413,220417,87897,0.0002916291356063,0.575933880702518,0.0002937540838404,0.69100575715766,0.0008550074219122,0.300751274410278,0.0007813187580085,0.226226141206992,7,7,15,18,13.3333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",328.0,386.0,1193.0,566.72,525.0,60.0,485.0,98.0,169.0,119.0,0.593220338983051,0.322033898305085,0.0847457627118644,213.0,1.98797663678924,0.654789055826323,1.02303234154425,2.59608617347149,0.0,0.0,4.0,11.0,1.065774,0.231658,-0.102198,-0.036404,0.056502,-0.214938,-0.331429,0.011217,2.294992,0.352132,0.237974,0.017952,0.029105,0.04594,-0.000742,-0.096894,-0.096894,-0.035932,-0.295546,-0.652046,-0.322808,0.025587,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,4.99689553983493,19.1975297357268,24.1944252755617,11.4429945577514,82.6363030031542,25.6593272665218,21.5572329205255,5604.88055933662,82.089003873743,258202.639976501,2651.32823616593,48113,48113012301
14,15,483290003043,483290003043,48,329,304,3,372.0,"Midland-Odessa, TX",33260.0,"Midland, TX",169808,95348,74566,108.7902228,0.0,108.7902228,108.79022,1004,608.0,555.0,0.753,0,0.0,251,0.452252252252,304,0.547747747748,548,72,145,331,0.131386861313869,291,38,34,17,202,0,38,34,17,161,0,0,41,0,109,125,57,0.374570446735395,5.58873766410253,9.22877074795878,2.67487279647012,0.349296104006408,0.312528093058365,0.156264046529182,1.85678455287617,0.0,0.349296104006408,0.312528093058365,0.156264046529182,1.47991244065873,0.0,0.0,0.37687211221744,0.0,8.26361046057265,0,0.524324324324324,0.675185833085609,0.581573421306453,0.799163457873415,0.618533361747872,0.599957517961159,0.523950401903624,0.573727439180248,0.855500530872718,0.449420849420849,0.693682955899881,1.88316151202749,0.413473641245148,16.8661654793547,0.0,2.57801366579147,14.2881518135632,80.4131085941668,0.0,17.6486448008267,17.6486448008267,23.5315264011023,35.2972896016534,,0.0,0.0,-99999.0,-99999.0,-99999.0,40808,38095,-99999,-99999,0.0110198580499269,0.903971822873978,0.011762864117691,0.933083498665099,-99999.0,-99999.0,-99999.0,-99999.0,13,12,12,1,8.5,"Midland, TX Metro Area",464.0,548.0,913.0,692.56,859.0,728.0,441.0,72.0,145.0,331.0,0.374570446735395,0.429553264604811,0.195876288659794,213.0,1.88536177691879,1.30151851886034,0.0,2.72707813713221,0.0,0.0,0.0,0.0,3.127486,0.039255,-0.061362,-0.350238,0.194627,-0.136136,-0.409481,-0.001523,2.998419,0.064626,0.098353,-0.01997,0.017762,-0.069536,-0.003847,-0.156155,-0.156155,0.08402,-0.178717,-0.859458,-0.364758,0.000466,56998.0,168167.0,72873.0,109841.6,90861.0,0.454072439896056,0.505693744908335,0.176471395441384,0.265283438310485,0.55824516624813,0.333004666830415,3.92805736818829,13.1686446133043,17.0967019814925,12.8645870763334,24.5448369183002,18.3464361131562,15.2331614655099,3960.62198103256,63.7669145573129,440266.966125488,2702.38033224681,48329,48329000304
15,16,483290003052,483290003052,48,329,305,2,372.0,"Midland-Odessa, TX",33260.0,"Midland, TX",169808,95348,74566,153.2234977,0.0,153.2234977,149.32114,960,347.0,347.0,0.572,0,0.0,82,0.236311239193,265,0.763688760807,495,95,114,286,0.191919191919192,501,130,36,68,184,83,130,36,68,120,83,3,61,0,191,190,120,0.3812375249501,2.32385046082557,6.42909637577104,3.35518467110551,0.870606800885662,0.241091114091414,0.455394326617115,1.23224347202278,0.555848957488538,0.870606800885662,0.241091114091414,0.455394326617115,0.80363704697138,0.555848957488538,0.0200909261742845,0.408515498877118,0.0,5.67903513193108,0,1.44380403458213,0.917113954915463,0.917113954915463,0.89289585698287,0.835558526328568,0.864296465027299,0.793213267218954,0.860157231826075,0.500771486305789,0.685831622176591,0.993975903614458,0.988023952095808,0.988095379533695,16.3286538974604,0.951075385719488,0.16553762534384,15.2120408863971,91.921149245505,0.0,0.0,0.0,87.715005868842,33.4152403309874,,0.0,0.0,-99999.0,-99999.0,-99999.0,40020,36683,-99999,-99999,0.010807065260686,0.886516181910817,0.0113268708342108,0.898498542631102,-99999.0,-99999.0,-99999.0,-99999.0,20,20,14,1,11.6666666666667,"Midland, TX Metro Area",354.0,495.0,837.0,620.4,,765.0,302.0,95.0,114.0,286.0,0.3812375249501,0.379241516966068,0.239520958083832,213.0,1.20112388826329,1.47136701379245,0.668380700422671,2.78575423074642,0.0,0.0,0.0,0.0,3.127486,0.039255,-0.061362,-0.350238,0.194627,-0.136136,-0.409481,-0.001523,2.998419,0.064626,0.098353,-0.01997,0.017762,-0.069536,-0.003847,-0.156155,-0.156155,0.08402,-0.178717,-0.859458,-0.364758,0.000466,56998.0,168167.0,72873.0,109841.6,90861.0,0.454072439896056,0.505693744908335,0.176471395441384,0.265283438310485,0.55824516624813,0.333004666830415,4.46014617114561,11.2855959093943,15.7457420805399,12.8645870763334,24.5448369183002,18.3464361131562,14.029456193761,3647.65861037786,75.3331046579623,620086.988098145,3161.26439288654,48329,48329000305
16,17,481130123021,481130123021,48,113,12302,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,163.1151578,0.0,163.1151578,155.00437,3751,1386.0,1241.0,0.493,381,0.307010475423,479,0.385979049154,381,0.307010475423,1311,435,552,324,0.331807780320366,197,19,22,0,154,2,19,22,0,2,2,0,152,0,54,98,45,0.274111675126904,8.94168338608776,24.1993177353645,1.27093190985519,0.122577189275373,0.141931482318853,0.0,0.993520376231973,0.0129028620289867,0.122577189275373,0.141931482318853,0.0,0.0129028620289867,0.0129028620289867,0.0,0.980617514202987,0.0,10.2126152959429,0,0.158742949234488,0.511779093402139,0.440822516880709,0.474489935859014,0.367243837604116,0.308596962328384,0.397709017642141,0.442762589878329,0.211304809569354,0.0997973657548127,0.261273209549072,6.65482233502538,0.0035005949646781,21.3137543234264,0.0,5.8307814179116,15.4829729055148,40.5544162125686,0.0,7.84721675939794,7.84721675939794,23.5416502781938,11.7708251390969,473.42,0.0,0.0,1.0,3.9236083797,0.000266595574513,329015,263217,38040,16871,0.0003019585852578,0.596333351458141,0.0003100121833514,0.729250128829563,0.0001475588649221,0.0519042473065462,0.0001499667652634,0.0434219737681965,5,5,9,16,10.0,"Dallas-Fort Worth-Arlington, TX Metro Area",1384.0,1311.0,4677.0,2417.36,1455.0,326.0,1587.0,435.0,552.0,324.0,0.274111675126904,0.49746192893401,0.228426395939086,213.0,2.29673636106679,0.820190280223559,0.0,2.80232790296426,0.0,0.0,2.0,11.0,1.065774,0.231658,-0.102198,-0.036404,0.056502,-0.214938,-0.331429,0.011217,2.294992,0.352132,0.237974,0.017952,0.029105,0.04594,-0.000742,-0.096894,-0.096894,-0.035932,-0.295546,-0.652046,-0.322808,0.025587,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.43932995091611,20.4249288909436,25.8642588418598,11.4429945577514,82.6363030031542,25.6593272665218,23.045054628097,5991.71420330523,79.7435115757152,660119.240188599,3608.9955737609,48113,48113012302
17,18,481130123022,481130123022,48,113,12302,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,190.6902823,0.0,190.6902823,187.97663,2855,1061.0,963.0,0.51,185,0.192107995846,385,0.39979231568,393,0.408099688474,1149,317,472,360,0.275892080069626,112,3,9,18,82,0,3,9,18,33,0,0,49,0,31,42,39,0.276785714285714,5.64431865812255,15.1880582176625,0.595818746192013,0.0159594307015718,0.0478782921047154,0.0957565842094307,0.436224439176296,0.0,0.0159594307015718,0.0478782921047154,0.0957565842094307,0.17555373771729,0.0,0.0,0.260670701459006,0.0,6.24013740431457,0,0.116303219106957,0.592685822994031,0.510511780531931,0.817113021965772,0.632425894133547,0.260828702456009,0.307652981014865,0.331755827832099,0.0515125215918468,0.0754971351533537,0.177636796193497,10.2589285714286,9.52573319155514e-05,18.062198576536,0.42132810670149,2.62725524181809,15.0136152280164,80.5763136677679,0.0,0.0,6.71245532054048,80.5494638464857,20.1373659616214,519.01,0.0,0.0,5.33,17.8886934292,0.00186690017513,324006,256403,71081,38031,0.000297361498336,0.587254635419499,0.0003019867783914,0.710371749477756,0.0002757263847931,0.0969875342480706,0.0003380585649774,0.0978828216690345,4,13,12,15,11.8333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",837.0,1149.0,2462.0,1514.48,1335.0,352.0,1194.0,317.0,472.0,360.0,0.276785714285714,0.375,0.348214285714286,213.0,1.89376215238938,0.467386925029471,0.351591720914862,2.77343931213663,0.0,0.0,3.0,11.0,1.065774,0.231658,-0.102198,-0.036404,0.056502,-0.214938,-0.331429,0.011217,2.294992,0.352132,0.237974,0.017952,0.029105,0.04594,-0.000742,-0.096894,-0.096894,-0.035932,-0.295546,-0.652046,-0.322808,0.025587,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.64400516685326,20.8085947321115,26.4525998989648,11.4429945577514,82.6363030031542,25.6593272665218,23.5692665099776,6128.00929259418,78.9171121992117,771711.719711304,5802.22627114221,48113,48113012302
18,19,481130131053,481130131053,48,113,13105,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,105.8383662,0.0,105.8383662,103.26253,1801,1110.0,1049.0,0.835,37,0.0352716873213,618,0.58913250715,394,0.375595805529,784,151,258,375,0.192602040816327,82,0,8,2,70,2,0,8,2,3,2,0,67,0,16,47,19,0.195121951219512,10.7493008354531,17.4409827068928,0.794092494150589,0.0,0.077472438453716,0.019368109613429,0.677883836470015,0.019368109613429,0.0,0.077472438453716,0.019368109613429,0.0290521644201435,0.019368109613429,0.0,0.648831672049871,0.0,11.5433933296037,0,0.0781696854146807,0.391886909710581,0.337553010856343,0.431392957623284,0.333887809414019,0.186060076327307,0.271482419477742,0.300678979655132,0.0173857986390025,0.0870950610727562,0.189376443418014,9.5609756097561,0.0001914324391514,21.7712145598023,0.0398526572448288,6.47457167288781,15.2567902296696,92.7542662690876,0.0,12.0939130672257,12.0939130672257,90.7043480041928,12.0939130672257,112.65,0.0,0.0,6.67,40.3332000792,0.00370349805664,471823,311575,162393,55479,0.0004330228274458,0.855170101317674,0.0003669673540376,0.863227332923295,0.0006299297253233,0.221579559223237,0.0004931542985034,0.14278985731052,3,4,14,20,12.5,"Dallas-Fort Worth-Arlington, TX Metro Area",967.0,784.0,1732.0,1426.48,1479.0,1012.0,770.0,151.0,258.0,375.0,0.195121951219512,0.573170731707317,0.231707317073171,213.0,2.46379373545408,0.584499319805104,0.0390790273902016,2.78851068178381,0.0,0.0,0.0,11.0,0.962706,-0.027509,-0.08353,-0.241761,-0.018226,-0.145805,-0.068564,0.012247,2.142873,0.330424,0.231831,0.03057,0.027862,0.097927,0.000502,-0.093145,-0.093145,-0.035363,-0.332233,-0.636009,-0.33715,0.024046,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.53386594754557,21.2856291465691,26.8194950941147,11.4429945577514,82.6363030031542,25.6593272665218,23.8961701288562,6213.0042335026,78.4017615248836,428322.273368835,4048.48656746392,48113,48113013105
19,20,481130131042,481130131042,48,113,13104,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,45.4794963,0.0,45.4794963,45.4794963,689,528.0,484.0,0.694,29,0.0599173553719,342,0.706611570248,113,0.23347107438,484,79,135,270,0.163223140495868,27,0,2,0,0,25,0,2,0,0,25,0,0,0,5,17,5,0.185185185185185,11.6096272596581,15.1496840566372,0.593674121232517,0.0,0.0439758608320383,0.0,0.0,0.549698260400479,0.0,0.0439758608320383,0.0,0.0,0.549698260400479,0.0,0.0,0.0,12.2033013808906,0,0.0557851239669422,0.38094658570539,0.164064764341408,0.38094658570539,0.12698219523513,0.200925201811243,0.256584191308487,0.285650754763134,0.0197407672055332,0.0754189944134078,0.105675146771037,17.9259259259259,4.45824333793479e-08,28.3757558636283,10.6971638955972,7.01581964275822,10.662772325273,75.089661887922,14.0722754662522,0.0,0.0,112.578203730018,0.0,336.62,0.0,0.71356351836226,3.33,46.8606773026,0.00483309143687,499587,327456,182241,61268,0.0004585036661951,0.905491816649448,0.0003856717062786,0.907226091726649,0.0007069210068946,0.248661459868356,0.0005446128726312,0.157689377560895,3,2,12,17,10.5,"Dallas-Fort Worth-Arlington, TX Metro Area",461.0,484.0,612.0,512.16,534.0,489.0,173.0,79.0,135.0,270.0,0.185185185185185,0.62962962962963,0.185185185185185,213.0,2.53446059043274,0.466042118584149,2.45934641033386,2.45640191640656,0.0,0.0,0.0,11.0,0.724441,-0.060781,-0.049469,-0.104154,0.084408,-0.148577,-0.102913,0.012473,2.179069,0.331939,0.230373,0.031779,0.029244,0.096545,0.000309,-0.095094,-0.095094,-0.036341,-0.331443,-0.623744,-0.345903,0.024698,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.69007579231869,25.1832216252017,30.8732974175204,11.4429945577514,82.6363030031542,25.6593272665218,27.5081079990107,7152.10807974277,72.7076837921223,184053.294692993,2353.99390070742,48113,48113013104
20,21,481130134001,481130134001,48,113,13400,1,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,258.9331248,0.0,258.9331248,258.9331248,846,322.0,308.0,0.52,0,0.0,29,0.0941558441558,279,0.905844155844,462,64,83,315,0.138528138528139,206,0,39,15,144,8,0,39,15,32,8,108,4,0,19,57,130,0.0922330097087379,1.24356433827736,3.26725288876597,0.795572216413464,0.0,0.150618040971481,0.0579300157582619,0.556128151279314,0.0308960084044064,0.0,0.150618040971481,0.0579300157582619,0.123584033617625,0.0308960084044064,0.417096113459486,0.0154480042022032,0.0,2.03913655469082,0,0.668831168831169,0.63644626922887,0.548204977260284,0.745831954963072,0.642649211806364,0.638069540071554,0.509064693205587,0.553920439810756,0.728879966204053,0.391634980988593,0.616766467065868,2.24271844660194,0.288598610694611,23.3804001501738,5.74117054956443,4.05334019210687,13.5858894085025,46.1561648755107,7.41504201705753,14.8300840341151,9.88672268941003,39.5468907576401,0.0,,0.0,0.0,1.33,3.28733529423,0.00157210401891,437485,282701,-99999,-99999,0.0004015085989134,0.792933137585413,0.0003329600832987,0.783231100841687,-99999.0,-99999.0,-99999.0,-99999.0,14,13,9,1,7.83333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",318.0,462.0,890.0,579.92,742.0,849.0,438.0,64.0,83.0,315.0,0.0922330097087379,0.276699029126214,0.631067961165049,213.0,0.808065823659147,0.585323754656823,1.90823358188717,2.68005458250275,0.0,0.0,1.0,11.0,0.318718,-0.112526,-0.039629,0.106986,0.114977,-0.217326,-0.003503,0.015008,2.10914,0.315478,0.223849,0.033413,0.024818,0.119758,0.000845,-0.087464,-0.087464,-0.035225,-0.339108,-0.655406,-0.341694,0.022105,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,6.58014625966136,22.1549790807915,28.7351253404528,11.4429945577514,82.6363030031542,25.6593272665218,25.6029966783435,6656.7791363693,75.7110167229234,1047889.14831543,4703.08390371287,48113,48113013400
21,22,481130136072,481130136072,48,113,13607,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,103.352046,0.0,103.352046,98.63697,811,341.0,341.0,0.517,20,0.058651026393,88,0.258064516129,233,0.683284457478,351,73,60,218,0.207977207977208,23,0,1,7,15,0,0,1,7,5,0,0,10,0,7,5,11,0.304347826086957,3.45712160460728,8.22206927078153,0.233178290046825,0.0,0.010138186523775,0.0709673056664251,0.152072797856625,0.0,0.0,0.010138186523775,0.0709673056664251,0.050690932618875,0.0,0.0,0.10138186523775,0.0,3.6902998946541,0,0.0674486803519062,0.707384219117712,0.482864849851382,0.860033024165166,0.573355349443444,0.205405606932076,0.208607040984805,0.219174753096913,0.0011338258279469,0.0551558752997603,0.122994652406417,15.2608695652174,6.40594256761014e-07,24.7031539400257,0.0,4.63022762931742,20.0729263107083,115.624996915881,0.0,12.3848539969881,24.7697079939762,86.6939779789168,24.7697079939762,598.14,0.0,0.0,1.33,8.235927908,0.00163995067818,441725,300082,137840,54115,0.0004053999242375,0.800618055933156,0.0003534311081901,0.831385651988408,0.0005346875378776,0.1880778509131,0.0004810296664235,0.13927924310746,3,11,15,15,12.3333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",338.0,351.0,801.0,570.24,656.0,597.0,397.0,73.0,60.0,218.0,0.304347826086957,0.217391304347826,0.478260869565217,213.0,1.49450317755167,0.209594812306963,0.0,3.04798910335082,0.0,0.0,2.0,11.0,0.490828,-0.101493,0.015058,0.199788,0.267129,0.114837,-0.379821,0.00832,1.968822,0.310325,0.21777,0.038102,0.022441,0.097694,0.001478,-0.079147,-0.079147,-0.036265,-0.335863,-0.68884,-0.3336,0.020363,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.40171228342323,20.8518436163872,26.2535558998104,11.4429945577514,82.6363030031542,25.6593272665218,23.3919183067311,6081.89875975008,79.1966946536597,418257.649337769,2752.77082522949,48113,48113013607
